code,name,date,cumulative_cases,incidence,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),slope,slopeLowerCi,slopeUpperCi,r_squared
S08000015,Ayrshire and Arran,2020-04-03,241,14,1.3039284950880947,0.10754620966330501,1.1016648093626387,1.1322152179780487,1.2298687125598442,1.300972936032109,1.3747668607673085,1.4857237968518884,1.5229869314779012,-0.06922522340094366,-0.1325990856934544,-0.005851361108432915,0.442312644362105
S08000016,Borders,2020-04-03,100,10,1.200620793144034,0.153723740336721,0.9183797735193376,0.9594413318481286,1.0936738053349682,1.1940664355289337,1.3004254753675273,1.4641596386172042,1.520101919965567,-0.18690468449606143,-0.25874240316652214,-0.11506696582560073,0.8181657087861754
S08000017,Dumfries and Galloway,2020-04-03,122,5,1.2771834434752514,0.1584151094331841,0.9857032179587845,1.0282528374505946,1.1670677343866416,1.270639789572756,1.3801683394532636,1.5484368026150857,1.605843440615216,-0.07812647054683092,-0.10924266211079314,-0.04701027898286869,0.8073359883781588
S08000029,Fife,2020-04-03,147,26,1.9462450575725119,0.18070431707067167,1.6082199492599483,1.6588524433454295,1.821506778434344,1.9406552654010112,2.064890995419395,2.2527057914943756,2.316033021467753,-0.012659849234813052,-0.07195666196456807,0.04663696349494197,0.02940772141987733
S08000019,Forth Valley,2020-04-03,190,19,1.5786842361237432,0.14721306408785773,1.3033657448679217,1.3445920249121663,1.4770552184,1.5741107052283039,1.675328549459202,1.8283778625163392,1.8799908604431788,-0.04722260677977685,-0.10478110071846493,0.010335887158911233,0.30911349097119406
S08000020,Grampian,2020-04-03,182,4,1.6810208307787653,0.15607886582706573,1.3890600387968968,1.432792598034908,1.5732812402216065,1.6761927866208848,1.7834983128573356,1.94571867832575,2.000416000395532,0.03127803986517335,-0.05714087036470628,0.11969695009505299,0.07679240792903143
S08000031,Greater Glasgow and Clyde,2020-04-03,779,72,1.436843210935676,0.06765830435461549,1.3072782150852622,1.3273956508195455,1.3906480424274064,1.435781382211581,1.4818809117358536,1.549912802789332,1.5724423227099613,-0.03776169323084961,-0.06435889592628337,-0.01116449053541585,0.572624988193028
S08000022,Highland,2020-04-03,72,13,1.5299094627554486,0.23064252959881965,1.111634557725891,1.17130623848686,1.3686814587444047,1.5183349790537324,1.6785266201926212,1.9279989081716526,2.0139421424475903,-0.13368801684191994,-0.21563194904489957,-0.05174408463894033,0.6388873238036666
S08000032,Lanarkshire,2020-04-03,377,50,1.6084234434582407,0.10296875965565892,1.412922586147191,1.4428844436945414,1.5378265681457328,1.6062266781198562,1.6766257971474976,1.781455960072402,1.8164076895305532,-0.05749677713892328,-0.09366814987386365,-0.021325404403982902,0.6267999169164702
S08000024,Lothian,2020-04-03,408,68,1.641665259524919,0.09656854467793642,1.4578307751716537,1.48611853037639,1.5755399656715825,1.6397721474006095,1.7057269891592255,1.8036696746107341,1.8362576729999263,-0.07919591867656824,-0.11105727931887066,-0.04733455803426581,0.8041839595068082
S08000025,Orkney,2020-04-03,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08000026,Shetland,2020-04-03,40,4,2.1969720175324574,0.5871654698525691,1.2011050457983488,1.3282167067457937,1.7777548930459306,2.1448903790848286,2.5595111690586334,3.243447707269977,3.4885398407759145,0.2164223181364636,0.1751993185465348,0.2576453177263924,0.9482435125343383
S08000030,Tayside,2020-04-03,354,57,1.9980840101907926,0.11459797738323893,1.7797647087351018,1.8133970393096905,1.9196412383064152,1.9958935561861368,2.0741390942560556,2.1902429375976564,2.2288509631157343,0.009607247888465642,-0.14121283077263702,0.16042732654956832,0.002689924252234281
S08000028,Western Isles,2020-04-03,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W11000028,Aneurin Bevan University Health Board,2020-04-03,888,89,1.4780409716100176,0.06929162951141357,1.3453343342777473,1.3659428268699103,1.4307330595064887,1.476958298850403,1.5241686940025672,1.593832249348916,1.6169001779991528,NA,NA,NA,NA
W11000023,Betsi Cadwaladr University Health Board,2020-04-03,136,47,1.9135116884758996,0.18000803772452117,1.577004460285954,1.627359637259544,1.7892191419649257,1.9078700809139895,2.031655453241649,2.2189086369326327,2.2820761092757786,NA,NA,NA,NA
W11000029,Cardiff and Vale University Health Board,2020-04-03,628,119,1.7162715524722918,0.080021573746324,1.5629953500076914,1.5868027973304668,1.661641395696855,1.7150280377772347,1.7695461897113758,1.849982092165092,1.8766143521896674,NA,NA,NA,NA
W11000030,Cwm Taf Morgannwg University Health Board,2020-04-03,338,59,1.7887937687676665,0.10866148299319572,1.5821403009669732,1.6138920416394231,1.7143529868604455,1.786594012201657,1.8608367453863082,1.971199200403886,2.0079476880622043,NA,NA,NA,NA
W11000025,Hywel Dda University Health Board,2020-04-03,148,26,1.5117884429322042,0.15271369424525907,1.2273429340361601,1.2696675913836568,1.4061753840704054,1.5066494263453056,1.6118006734705137,1.7714398546390864,1.8254347781907092,NA,NA,NA,NA
W11000024,Powys Teaching Health Board,2020-04-03,42,5,1.9083135455955982,0.3672551130826093,1.257590651167916,1.3469943562130566,1.6494729289600967,1.8848065283819908,2.141551161657384,2.549832588329954,2.6925614367097634,NA,NA,NA,NA
W11000031,Swansea Bay University Health Board,2020-04-03,280,40,1.619953457477767,0.11660680141723023,1.3994591143723114,1.4330413534946769,1.5398531224129424,1.6171564710854853,1.6970050951645728,1.8164065816397283,1.8563418008144645,NA,NA,NA,NA
E09000002,Barking and Dagenham,2020-04-04,191,28,1.4167562782418208,0.1423893634638932,1.1514695932479944,1.1909599886184108,1.3182946713483725,1.4119889209742298,1.5100221021459526,1.658815289983382,1.7091319893641583,-0.036467366694633636,-0.08773933790265656,0.014804604513389295,0.2516442690142296
E09000003,Barnet,2020-04-04,613,63,1.7902685575895028,0.07661642136328053,1.6432324442008928,1.6661371951496213,1.7380131332632136,1.7891757162441793,1.8413326974169872,1.9181277322674886,1.9435150544629363,0.2779570247445968,-0.5412715794419488,1.0971856289311424,0.0710809371619057
E08000016,Barnsley,2020-04-04,169,45,1.6292284661210201,0.14400481206204133,1.3592262815369478,1.3998154399255092,1.5299256191372623,1.624987653514609,1.7239091425079023,1.8731078590394186,1.9233284524081036,-0.194588472537016,-0.26928878884208385,-0.11988815623194812,0.8185264945160481
E06000022,Bath and North East Somerset,2020-04-04,61,1,0.9775656386332178,0.2133223112297413,0.6051285378691911,0.6550632314273678,0.8265063774475826,0.9620932746424026,1.1117772686247347,1.3528586194152132,1.4378769938462983,-0.039810808518942704,-0.07774687788765094,-0.001874739150234464,0.4226420255988543
E06000055,Bedford,2020-04-04,86,15,1.5612058164399736,0.19073164712030344,1.2099130638847166,1.2612746864104718,1.428680241253668,1.5534455306283161,1.6852746862640724,1.8876100048977018,1.9565912660467832,-0.19260371939489557,-0.29731463061298247,-0.08789280817680864,0.6922062099824636
E09000004,Bexley,2020-04-04,229,24,1.316400148152029,0.12067420372986798,1.0905283741140972,1.1243937499298542,1.2331225718428602,1.3127145946546228,1.395660801322123,1.5209788377707791,1.5632143872443849,-0.04612937656563701,-0.09949426628188544,0.007235513150611425,0.3318531986389124
E08000025,Birmingham,2020-04-04,1181,120,1.463791461787507,0.05528664048117529,1.357422788242748,1.3740555548116709,1.426131515265996,1.4630954714616604,1.500692715912511,1.555901469828345,1.5741153196756104,-0.0635611147212674,-0.0989468052943174,-0.028175424148217387,0.6820002901797548
E06000008,Blackburn with Darwen,2020-04-04,54,12,1.9970642375218892,0.2769429811069449,1.4915030937177443,1.5643881105501227,1.8039561333869236,1.9842772351128,2.1762392450313324,2.4733622901395056,2.575275067181812,-0.11702719590970752,-0.1770908804222023,-0.056963511397212736,0.7161803004396265
E06000009,Blackpool,2020-04-04,55,17,2.203684936568924,0.3085776128149993,1.6407881801418642,1.7218444588334032,1.988457297194334,2.1892986227636584,2.403236963366614,2.734603369888615,2.8483175124588382,0.15368970215408367,0.01622042344623223,0.29115898086193515,0.45379749491183136
E08000001,Bolton,2020-04-04,114,26,2.2216706853694497,0.23289436916623857,1.788750649917878,1.852966724559164,2.0604681432822343,2.213538018255357,2.374009892936564,2.6181174619237377,2.7008015513189942,0.08016862481151522,0.002823977430514643,0.15751327219251582,0.41661436905774796
E06000058,Bournemouth,2020-04-04,125,3,1.890949162127864,0.19932354306370198,1.5205464291909112,1.5754629179466468,1.7529653584749727,1.883950276804888,2.0213052981211144,2.230310588473979,2.3011203738789883,-0.036223329274756154,-0.46331661258951096,0.3908699540399987,0.004758716182669076
E06000036,Bracknell Forest,2020-04-04,51,13,1.9530479453820915,0.312737961786853,1.3888080115938646,1.4686405886115717,1.734014746197898,1.9363808299103964,2.1539229459284543,2.494315836358585,2.611974718796487,-1.10406581145963,-2.266034999347596,0.05790337642833587,0.3750429724232232
E08000032,Bradford,2020-04-04,176,17,1.5988215439349576,0.14076838774104666,1.3348403508530318,1.374535335410852,1.5017581865390353,1.5946921253129454,1.6913841354356334,1.837194124793685,1.8862675766547412,-0.10181852144151339,-0.14408523050668118,-0.05955181237634561,0.7941256112299587
E09000005,Brent,2020-04-04,688,72,1.4537306442672864,0.07380199173970073,1.3126621573285946,1.334504258349342,1.4032946954734216,1.452481925704612,1.5028054139175755,1.5772165746976867,1.6018952645455766,0.009855122015180958,-0.021417911040034075,0.041128155070395994,0.061923090861273934
E06000043,Brighton and Hove,2020-04-04,77,12,2.044447587931213,0.2756732565193062,1.540157714113459,1.6130993994933536,1.8523805083624874,2.032070435377743,2.2230278177994034,2.518019299801147,2.6190595212252448,0.09868637995312772,-0.01548855662918612,0.21286131653544155,0.3318169206833365
E06000023,"Bristol, City of",2020-04-04,173,2,1.089533696095938,0.12258211791287514,0.8625940875668395,0.8960435542884904,1.0045405769903413,1.084939971888977,1.1695205732927956,1.2986944592607184,1.3425748635713233,-0.04420726724960713,-0.08052409021400614,-0.007890444285208117,0.4962018534395942
E09000006,Bromley,2020-04-04,450,61,1.342874910351215,0.08972460406837532,1.1727630714140527,1.198777047731618,1.2813169023183435,1.3408771141113331,1.4022552962277706,1.4937875874378395,1.5243394190314379,-0.10103260741399749,-0.15284162179844396,-0.049223593029551,0.7165371853759193
E10000002,Buckinghamshire,2020-04-04,270,15,1.3236403062802176,0.11392081916871481,1.109786131132377,1.1419946241067236,1.2451250886499414,1.3203734971143377,1.3985949104847648,1.5164297867075764,1.5560577456634663,-0.13449293260163053,-0.20004870059643023,-0.06893716460683083,0.7366854721033185
E08000002,Bury,2020-04-04,110,21,1.4448179155005008,0.17393563731113057,1.124154578327729,1.1711083263033366,1.3240095860748706,1.4378441450221255,1.5580265596688987,1.7423174299636195,1.8051053151754672,-0.08792891844537869,-0.1619357338276095,-0.013922103063147853,0.4840888734254921
E08000033,Calderdale,2020-04-04,76,21,1.3660624044318035,0.1876431022618546,1.0232744819866098,1.0727489821550122,1.2352579762532152,1.3574804895094015,1.4875156428898983,1.688652348238368,1.7576089261083485,-0.16887773634770054,-0.36050101389371986,0.022745541198318786,0.34048765766899475
E10000003,Cambridgeshire,2020-04-04,198,23,1.3329236036821335,0.1276709263798448,1.094468975385493,1.130102000966095,1.244734458824407,1.328849608228291,1.41667253968843,1.5496426203958762,1.5945277182938122,-0.14780935249098737,-0.19583122811735101,-0.09978747686462372,0.862963390820911
E09000007,Camden,2020-04-04,276,29,1.558219961246502,0.11916005864704153,1.3334174249812671,1.3675346693529424,1.4762783888912412,1.555183550303321,1.6368519172307352,1.75926302904548,1.800276892444382,0.0074770420800696945,-0.06560723734627098,0.08056132150641036,0.006909248686813525
E06000056,Central Bedfordshire,2020-04-04,121,18,1.564007727667813,0.17823522223235244,1.234290440325427,1.2828300400223989,1.4403874936804302,1.5572423668337587,1.680255127203376,1.8682642036471335,1.9321656604107063,-0.07931985035524461,-0.13167663724221124,-0.02696306346827798,0.6040585003313523
E06000049,Cheshire East,2020-04-04,151,30,1.9660637525275144,0.18176265821972046,1.6259882899937048,1.6769442930927747,1.8406063715754184,1.9604652771642077,2.0854193176700244,2.274280944806521,2.3379514409408575,0.04676328431356821,0.004469161342833379,0.08905740728430303,0.4483081920186712
E06000050,Cheshire West and Chester,2020-04-04,155,19,1.922535862355598,0.1699297681682463,1.603925616112407,1.6518219757989212,1.8053556825771142,1.917531583035113,2.0342617495537563,2.2103204725100247,2.2695821990191067,0.08923459768670843,0.0020358902458249284,0.17643330512759192,0.4104149010469717
E06000052,Cornwall and Isles of Scilly,2020-04-04,156,40,2.047600412630212,0.18387994527029905,1.7030880848565746,1.7548193398219682,1.920758999043858,2.042098748686837,2.1684454571963228,2.3591489245122217,2.4233750464960986,0.02635342461397251,-0.01411776272772192,0.06682461195566694,0.21987529502788725
E06000047,County Durham,2020-04-04,207,65,1.6864210476309713,0.13011020854801972,1.4410463965646838,1.4782657300235549,1.5969351197094874,1.683076156962816,1.7722611325688433,1.9059864304057244,1.95080300342022,-0.16092969231483584,-0.22273557629093144,-0.09912380833874025,0.8183976446402177
E08000026,Coventry,2020-04-04,226,34,1.5017686138457973,0.12141079647301259,1.273236486730606,1.3077995226925692,1.4181932273543918,1.4984980570549997,1.5817792286116676,1.7068942367903976,1.748885506477301,-0.07493245805921514,-0.12379172077365486,-0.026073195344775417,0.6098965122807062
E09000008,Croydon,2020-04-04,534,49,1.268822584571486,0.0788407992472222,1.1189885080123676,1.1419852522984386,1.2147928174869926,1.2671899824243518,1.3210727700919889,1.4012289762338042,1.4279341512088803,-0.06034400452970316,-0.09977746933762865,-0.020910539721777678,0.6088508661757422
E10000006,Cumbria,2020-04-04,653,76,1.3970968609708774,0.07195414910045864,1.2596114384525272,1.2808867744505203,1.3479147765816826,1.3958617795883101,1.4449326339651718,1.5175199754189543,1.5416009136995301,-0.03758418147480964,-0.05684283827118229,-0.018325524678436983,0.7168390906143101
E06000005,Darlington,2020-04-04,34,14,1.9601786176989282,0.3520584726582421,1.3318462691287853,1.4192016800004297,1.7126560286146955,1.9391421949807066,2.184786451803123,2.572924610643737,2.7080098648378113,-0.2549411534315708,-0.3888666115174225,-0.1210156953457191,0.7066335406377681
E06000015,Derby,2020-04-04,209,49,1.5708304281697036,0.1388431059816207,1.3105061973841061,1.3496404786567335,1.4750869907760804,1.5667416231795868,1.6621173719721916,1.8059682121981584,1.8543886994562102,-0.09835288214517697,-0.15928306940682524,-0.037422694883528694,0.6339632181417338
E10000007,Derbyshire,2020-04-04,421,59,1.4755613758426316,0.09544613091918311,1.294404876024785,1.3221539523843178,1.4101115871846734,1.4735039212314616,1.5387684991259212,1.63598710816936,1.6684096013972498,-0.024942477937000884,-0.04845862216146686,-0.001426333712534908,0.42784746681379876
E10000008,Devon,2020-04-04,187,28,1.5798448147762967,0.14928130321332078,1.3008393333011676,1.3425757277620867,1.4767586733288607,1.5751453915883065,1.6778090697721582,1.833144785258703,1.8855537067823451,-0.013379628856916547,-0.08684042608485165,0.06008116837101856,0.02157421121610352
E08000017,Doncaster,2020-04-04,124,22,1.5842893614443518,0.16428315382931039,1.2787259855108855,1.3240931665932831,1.4706064280579996,1.5786145374608405,1.6917875899880679,1.8638439538617433,1.9220978933128845,-0.05927113499761076,-0.12550807469327646,0.006965804698054953,0.34736523473969827
E06000059,Dorset,2020-04-04,95,5,1.2945563528340631,0.17782099068864493,0.9697115424970189,1.0165963175179196,1.170598836011945,1.286423655201631,1.4096521646418658,1.6002604405538854,1.6656075108353563,-0.00855892752467415,-0.05172570203966689,0.03460784699031859,0.025466339303109955
E08000027,Dudley,2020-04-04,259,38,1.435271570070066,0.11491369336212422,1.2188815943109086,1.25162861318698,1.3561830959553194,1.432205918187519,1.5110186003890218,1.629372079773101,1.6690819778884132,-0.09292558223903472,-0.16035145325764671,-0.025499711220422702,0.5580202727246771
E09000009,Ealing,2020-04-04,466,49,1.1641268973865218,0.08315192124189441,1.0068484801641004,1.0308130860330533,1.1070151504334726,1.162147689434662,1.219081316209731,1.3041921378101669,1.3326522636082971,-0.07215841098667443,-0.09053207983253254,-0.05378474214081631,0.9111276065189176
E06000011,East Riding of Yorkshire,2020-04-04,81,11,1.7386009650642473,0.23028332342521074,1.3167993925228845,1.3779344682584378,1.5782393299725048,1.7284443460116925,1.8878952016920054,2.1339157239683466,2.2181088805630576,0.06843812950463381,3.833217717981313e-4,0.13649293723746947,0.40199111428009054
